employee_id,employee_name,age,gender,blood_group,department,designation,division,basic_salary,bonus,total_salary,phone,join_date,attendance_pct,email,nid,experience_yrs
EMP01359,Sharmin Sarker,46,Male,AB+,Sewing,Operator,Chattogram,13556,1678,15234,01950498263,2019/05/06,89.0,sharmin.sarker12@gmail.com,6076020788270,2.6
EMP01360,Rubel Talukder,40,Female,O-,Quality Control,Line Chief,Gazipur,22768,2762,25530,01984463328,"October 27, 2022",78.1,rubel.talukder27@gmail.com,8293449412231,13.3
EMP01361,Belal Hossain,23,Female,A-,Store,Floor In-charge,Chattogram,39177,4604,43781,01910272336,2020/12/04,87.2,belal.hossain74@gmail.com,3040628388823,14.8
EMP01362,Sumaiya Begum,34,Male,AB+,Packing,Asst. Manager,Sylhet,"৳53,892",4652,58544,01838-573034,2019/09/14,99.0,sumaiya.begum99@gmail.com,6921752277419,14.6
EMP01363,Roksana Ali,53,Male,AB-,store,Floor In-charge,Sylhet,34183 taka,2212,36395,+8801731048578,"May 12, 2019",77.2,roksana.ali84@gmail.com,3877494567286,11.3
E-1364,Belal Islam,44,Female,O-,admin,Machine Mechanic,Chattogram,13215,1973,15188,01765011443,2022-08-25,82.7,belal.islam98@gmail.com,3351621753676,14.6
EMP01365,  Sohel Biswas  ,48,Female,O+,Sweing,Operator,Dhaka,13863,1569,15810,01940-171639,2022-03-20,79.1,sohel.biswas64@gmail.com,1617213863588,8.6
EMP01366,Faruk Ali,27,Female,A+,Packing,Trainee,Sylhet,7377,499,7463,01848439562,19/04/20,91.8,faruk.ali35@gmail.com,6986377275033,5.9
EMP01367,Rashid Khan,41,Female,A+,EMB,Floor In-charge,Rajshai,32319,3227,35546,01736015554,2021-03-28,82.7,rashid.khan98@gmail.com,2070087517469,2.8
EMP01368,Roksana Sheikh,31,Male,O-,Administration,Helper,Chattogram,8730,971,9701,01815264340,05/01/22,,roksana.sheikh30@gmail.com,2521857285769,6.5
EMP01369,করিম Talukder,43,Female,B-,Finishing,Quality Inspector,RAJSHAHI,14806,2196,17002,01864786956,"May 07, 2018",90.0,selim.khan27@gmail.com,3393130533835,7.4
EMP01370,Kulsum Ali,52,Female,B-,pack,Supervisor,Dkha,23624,2774,26398,01714743932,2019-01-17,80.8,kulsum.ali30@gmail.com,9296663319023,12.4
EMP01371,nasrin biswas,55,Male,A-,Sewing,Operator,Khulana,"৳10,700",785,11485,01994120268,2022-04-09,88.4,nasrin.biswas66@gmail.com,7456542434308,6.0
EMP01372,Sohel Begum,49,Male,O-,Finishing,Line Chief,Gazipur,21655,2472,24127,01886687558,2020-02-01,91.5,sohel.begum70@gmail.com,7793039819719,50
EMP01373,Rubel Akter,27,Female,B-,PACKING,Quality Inspector,Ghazipur,15797.00,1116,16913,+8801990870850,,85.7,rubel.akter68@gmail.com,5626556716560,10.9
EMP01374,habib uddin,54,Female,A+,Maintenance,Helper,Gazipur,7452,530,7982,01732143355,21/11/21,77.4,habib.uddin66@gmail.com,8398829319121,14.5
EMP01375,  Monira Mondal  ,39,Female,O-,Cutting,Operator,Dhaka,12570,1874,14300,01749975804,"October 09, 2020",95.7,monira.mondal74@gmail.com,5339757629366,2.1
EMP01376,Anwar Akter,18,Female,B-,Administration,Senior Operator,Gazipur,14517,1198,15715,01969292856,2021-03-05,82.4,anwar.akter74@gmail.com,5008985318712,8.9
EMP01377,Mofiz Khatun,18,Female,B-,Washing,Machine Mechanic,SYLHET,14624,840,15464,01717190764,2018/04/30,78.7,mofiz.khatun12@gmail.com,7688140355859,
EMP01378,  kulsum sarker  ,42,Female,B-,Finishing,Line Chief,Gazipur,"৳22,785",3231,26016,01918766008,2020-07-14,85.7,kulsum.sarker51@gmail.com,1584647451200,9.0
EMP01379,হাবিব Talukder,19,Female,AB-,Maintenance,Asst. Manager,rajshahi,53272,6009,59281,01958730067,2019/02/09,90.8,hasina.uddin36@gmail.com,9517312560705,14.9
EMP01380,Abdul Karim Mondal,30,Male,,Admin,Operator,Khulna,12398,1054,13452,01868428877,02/10/20,99.0,abdul.mondal39@gmail.com,6728247444200,2.0
EMP01381,Anwar Miah,40,Male,O-,Washing,Asst. Manager,Rajshahi,37967,3906,41873,01842952007,2022-03-24,95.4,anwar.miah46@gmail.com,8094510349796,7.6
EMP01382,Lovely Ali,28,Male,AB+,Maintnance,Operator,Rajshahi,"৳9,473",843,10316,01750019735,2020-03-16,94.4,lovely.ali30@gmail.com,5416765383383,7.9
EMP01383,Lovely Akter,24,Female,O+,Finishing,Senior Operator,Dhaka,13263,723,13986,01949022112,,84.5,lovely.akter1@gmail.com,6273810573423,8.8
EMP01384,Abdul Karim Ali,150,Male,B-,Store,Asst. Manager,SYLHET,41103,2531,43634,01987115184,"November 24, 2019",95.4,abdul.ali52@gmail.com,1024658711,14.7
EMP01385,Shirina Mondal,22,Female,O+,Embroidery,Trainee,Gazipur,7307,524,7831,01723477765,2018-09-26,95.4,shirina.mondal66@gmail.com,6550445487145,11.2
EMP01386,Sohel Hawladar,39,Female,A-,SEWING,Supervisor,Khulna,17735,2324,20059,01922434276,2022-10-20,97.8,sohel.hawladar72@gmail.com,7769103818473,11.2
EMP01387,Mamun Mondal,54,Male,O+,cut,Machine Mechanic,sylhet,15286,949,16235,01968790343,2018-07-14,77.0,mamun.mondal56@gmail.com,2350734809655,7.2
EMP01388,  Shirina Miah  ,31,Male,B+,Packing,Machine Mechanic,DHAKA,12141,1776,13917,01736133972,"March 27, 2019",82.0,shirina.miah46@gmail.com,1739313203937,8.4
EMP01389,Sohel Mondal,21,Female,AB+,Packing,Operator,Ghazipur,"৳10,746",912,11658,+8801910926780,2018-11-13,84.7,sohel.mondal14@gmail.com,8550867894580,4.8
EMP01390,Sharmin Begum,53,Female,AB-,Finishing,Senior Operator,Chattogram,17440,1213,18236,01978178370,08-01-2019,94.2,sharmin.begum75@gmail.com,2044259699781,6.4
EMP01391,Habib Ali,39,Female,A+,CUTTING,Quality Inspector,Naraynganj,16958,1504,18462,01858225799,2018/08/09,75.8,habib.ali21@gmail.com,2142843783645,2.1
EMP01392,Abdul Karim Hawladar,51,Male,O-,QUALITY CONTROL,Asst. Manager,Chattogram,48338,6653,54991,01744447566,07/12/21,76.0,abdul.hawladar71@gmail.com,5156844498842,4.1
EMP01393,Anwar Akter,40,Female,AB-,Packing,Quality Inspector,Khulna,17571,2095,19666,01868008686,2020/07/24,89.9,anwar.akter29@gmail.com,,7.3
EMP01394,Habib Khatun,27,Female,O-,Packing,Senior Operator,Sylhet,15378,1255,16633,01862416641,,90.1,habib.khatun77@gmail.com,2043939569,2.9
EMP01395,Sumaiya Sheikh,51,Female,B+,Packing,Floor In-charge,Dhaka,30245,1920,32165,01969859815,2022-05-22,98.9,sumaiya.sheikh11@gmail.com,7804904220578,2.1
EMP01396,nasrin uddin,30,Female,AB-,EMBROIDERY,Asst. Manager,Chattogram,48535,5584,54119,01831126046,2018-09-13,96.0,nasrin.uddin96@gmail.com,6195552427268,0.7
EMP01397,Fatema Talukder,31,Male,A+,Washing,Floor In-charge,Dhaka,30573,4059,34632,01953087794,2020-03-10,93.6,fatema.talukder67@gmail.com,8958842915909,2.7
EMP01398,Monira Hawladar,27,Male,AB-,Sewing,Line Chief,Narayanganj,23087,1783,24870,01993708413,27/04/20,80.7,monira.hawladar85@gmail.com,5261249284385,2.2
EMP01399,Nasrin Biswas,23,Female,B-,Cutting,Operator,khulna,13740,1872,15612,01836418676,"July 12, 2022",92.0,nasrin.biswas82@gmail.com,9477554510413,8.9
EMP01400,Shirina Khan,27,Male,A-,Pakcing,Operator,Narayanganj,9940,1432,11372,01912079379,,99.0,shirina.khan88@gmail.com,7736943374224,2.3
EMP01401,Hasina Khan,51,Female,B+,Embroidery,Line Chief,RAJSHAHI,"৳28,256",3606,31862,0000000000,19-11-2022,94.2,hasina.khan39@gmail.com,4436591049742,11.2
EMP01402,Amena Hawladar,36,Male,A+,Finishing,Line Chief,Sylhet,21107,2490,23597,01816182399,31/03/22,99.6,amena.hawladar33@gmail.com,,3.5
EMP01403,Nasrin Uddin,28,Female,AB+,Finishing,Trainee,Rajshahi,6014,378,6032,01877183214,23-01-2021,86.2,nasrin.uddin93@gmail.com,3274894396075,0.8
EMP01404,Amena Akter,31,Male,O-,qc,Senior Operator,Gazipur,17550,1103,18653,+8801821032632,06-09-2021,81.4,amena.akter34@gmail.com,1065368834157,9.5
EMP01405,Sumaiya Miah,36,Female,A-,Embroidery,Senior Operator,Sylhet,17894,1277,19171,01758643806,2021-05-03,80.7,sumaiya.miah32@gmail.com,5870008286756,11.8
EMP01406,Rashid Khan,47,Female,O+,Admin,Asst. Manager,Narayanganj,44880,4935,49815,01919236767,17-01-2020,93.3,rashid.khan68@gmail.com,2625673418238,12.6
EMP01407,Amena Uddin,26,Female,A+,embroidery,Operator,Gazipur,13691,1390,15081,01738774443,"October 02, 2020",77.9,amena.uddin22@gmail.com,5029479118392,13.1
EMP01408,Selim Hossain,18,Female,O-,Maintenance,Operator,RAJSHAHI,10693 taka,1030,12074,01810855998,2020-07-30,86.5,selim.hossain29@gmail.com,7770597995983,6.2
EMP01409,Sohel Akter,46,Male,O+,embroidery,Operator,chattogram,"৳10,140",630,10770,01932150359,2022-08-25,87.0,sohel.akter34@gmail.com,8747101194483,2.0
EMP01410,Mofiz Biswas,30,Male,AB+,Quality Control,Machine Mechanic,Dkha,17274,1556,18830,01957286850,2020-03-24,99.7,mofiz.biswas13@gmail.com,4557013332867,3.8
E-1411,Mofiz Ali,35,Male,A+,WASHING,Trainee,narayanganj,7184,1054,8238,01841-546395,"January 07, 2019",86.7,mofiz.ali88@gmail.com,9332616007046,11.4
EMP01412,Md. Rahim Hossain,42,Female,AB+,Maintenance,Helper,Narayanganj,8281,1025,9306,01719831649,2022-08-07,90.6,md..hossain64@gmail.com,4668350470908,11.4
EMP01413,NADIA ALI,49,Female,A-,Embroidery,Line Chief,Khulna,"৳27,802",1973,29775,,2022-06-03,77.2,nadia.ali33@gmail.com,4871251789960,11.6
EMP01414,Shirina Miah,37,Male,A-,MAINTENANCE,Trainee,N.ganj,6366,550,6916,01721005524,2018-02-26,80.6,shirina.miah14@gmail.com,6417389620575,7.9
EMP01415,Md. Rahim Hossain,30,Female,A-,packing,Supervisor,Gazipur,"৳17,222",1011,18233,01843566415,"November 05, 2022",95.6,md..hossain91@gmail.com,1324723579825,4.7
EMP01416,Mamun Mondal,39,Female,O-,ADMIN,Machine Mechanic,Chattogram,17418 taka,1675,,01714908223,2019-04-19,89.6,mamun.mondal51@gmail.com,1790781525027,12.0
EMP01417,Sohel Ali,37,Female,A-,Store,Supervisor,Rajshahi,22339 taka,3118,25457,01996651529,2020-01-14,84.1,sohel.ali88@gmail.com,3758208538083,11.5
EMP01418,AMENA ISLAM,39,Female,AB-,Sewing,Senior Operator,Chattogram,16821,2216,19037,+8801878234430,2021-04-15,88.8,amena.islam69@gmail.com,1614450204132,13.9
EMP01419,Faruk Akter,40,Male,B+,Admin,Floor In-charge,Dhaka,29486,1625,30769,01863098323,2020/02/23,96.0,faruk.akter85@gmail.com,7171329006183,8.9
EMP01420,Mofiz Biswas,42,Female,O-,Washing,Trainee,rajshahi,"৳6,788",889,7677,01852911592,2019-05-04,91.2,mofiz.biswas92@gmail.com,3283370082987,
EMP01421,Sohel Akter,28,Male,B-,qc,Floor In-charge,Rajshahi,"৳30,158",3389,33547,,"November 13, 2019",82.0,sohel.akter5@gmail.com,7588511148304,3.4
EMP01422,মফিজ Sheikh,55,Male,O-,Maintenance,Line Chief,Rajshahi,24963,2987,27950,01771551989,2019-07-21,80.2,jamal.ali36@gmail.com,7185128119418,0.0
E-1423,Belal Ali,19,Male,B-,Finishing,Quality Inspector,Narayanganj,14957,1693,16650,01862958045,"June 03, 2020",86.7,belal.ali83@gmail.com,5687643447900,10.4
EMP01424,Belal Hawladar,31,Female,A-,Embroidery,Operator,dhaka,10118 taka,654,,01721916915,2018-04-20,75.5,belal.hawladar81@gmail.com,8672912830552,0.7
EMP01425,Shirina Begum,43,Male,O+,Admin,Line Chief,Chattogram,"৳29,269",2981,32250,01745377880,29-04-2019,81.3,shirina.begum42@gmail.com,4868409454172,4.0
EMP01426,Amena Uddin,39,Female,A+,Admn,Helper,Narayanganj,8937,867,10187,+8801821434872,2020-06-05,90.9,amena.uddin90@gmail.com,3108581263941,14.1
EMP01427,Lovely Khan,,Male,B-,Quality Control,Asst. Manager,Chattogram,54275,7953,62228,01776871217,08/10/21,85.3,lovely.khan65@gmail.com,1156533923950,5.0
EMP01428,  Rubel Uddin  ,22,Male,AB+,Sewing,Floor In-charge,Khulna,25668,3762,29430,01881257274,"December 16, 2020",93.3,rubel.uddin66@gmail.com,4453020498561,12.1
EMP01429,Kulsum Hossain,31,Male,A+,Maintenance,Line Chief,Rajshahi,24768,1559,26327,01725795290,"January 14, 2019",96.7,kulsum.hossain71@gmail.com,5305730699121,11.9
EMP01430,BELAL MONDAL,23,Female,B-,Packing,Helper,GAZIPUR,8008,850,8858,01736-830523,18-03-2021,99.9,belal.mondal81@gmail.com,9109042884956,9.4
EMP01431,Monira Sheikh,45,Female,O+,Sew,Line Chief,Dhaka,20618,2985,23603,01739386282,2021-09-10,75.5,monira.sheikh77@gmail.com,7301773102899,12.7
EMP01432,Belal Akter,19,Male,B+,Packing,Operator,DHAKA,13859,1974,15833,01991773219,22/02/18,83.9,belal.akter12@gmail.com,6742033627770,0.1
EMP01433,Hasina Khan,52,Male,AB-,qc,Senior Operator,Gazipur,"৳16,149",860,17009,01881227559,02-05-2019,82.2,hasina.khan58@gmail.com,7315819010002,6.7
EMP01434,AMENA KHATUN,51,Male,O-,Store,Helper,Khulna,8532,1159,9691,+8801735205271,02-01-2021,94.1,amena.khatun18@gmail.com,2734980769138,7.6
EMP01435,Roksana Hawladar,47,Male,O+,Washing,Line Chief,Gazipur,25513,1380,26893,01993292248,2018-04-20,83.2,roksana.hawladar39@gmail.com,8977909517503,5.8
EMP01436,Sharmin Mondal,36,Female,AB+,Washing,Operator,Narayanganj,11307,1305,12612,01741853502,2019-08-14,97.9,sharmin.mondal4@gmail.com,8266443313348,8.9
EMP01437,MONIRA AKTER,31,Female,AB+,WASHING,Machine Mechanic,Gazipur,16184,1056,,01870669901,17/06/20,90.7,monira.akter64@gmail.com,,8.6
EMP01438,Roksana Akter,,Female,AB-,Packing,Senior Operator,Dhaka,15363 taka,1526,16889,01890509888,"December 26, 2021",99.6,roksana.akter71@gmail.com,6462477394857,8.5
EMP01439,Nasrin Sheikh,24,Male,AB-,Store,Quality Inspector,Gazipur,16617,1087,17704,01732650047,2020-01-16,94.4,nasrin.sheikh56@gmail.com,5636188495429,9.4
EMP01440,Md. Rahim Sheikh,27,Female,A-,Packing,Senior Operator,Narayanganj,17020,2454,19474,+8801994237070,2022-08-01,80.0,md..sheikh14@gmail.com,1871101504353,0.8
EMP01441,hasina akter,36,Female,O+,Washing,Trainee,Dhaka,6723,587,7310,01878313420,2021-09-09,76.3,hasina.akter79@gmail.com,4399879307,14.8
EMP01442,Nasrin Khatun,44,Male,A-,cut,Operator,Khulna,9416,915,10331,01987723491,2019-10-20,86.4,nasrin.khatun30@gmail.com,9597628079,8.3
EMP01443,Abdul Karim Mondal,22,Male,AB-,Administration,Helper,Narayanganj,8392,990,9382,01884070461,30/06/18,79.9,abdul.mondal11@gmail.com,2898774266545,5.5
EMP01444,Jamal Khan,36,Male,O-,Sewing,Supervisor,Rajshahi,23101,1582,24683,+8801932757919,05/01/18,98.6,jamal.khan9@gmail.com,4717787850745,7.9
EMP01445,Hasina Islam,44,Male,AB+,Maintenance,Senior Operator,NARAYANGANJ,"৳16,311",1651,17962,01764325643,2018-07-09,85.9,hasina.islam62@gmail.com,3616829488252,10.9
EMP01446,Nadia Hossain,47,Male,O-,pack,Operator,Sylhet,10590,1361,11951,01850581094,02/11/19,81.8,nadia.hossain73@gmail.com,6472513174133,5.8
EMP01447,RASHID SARKER,42,Female,B+,Cutting,Quality Inspector,Sylhet,17760,2323,20083,01792550617,"April 06, 2020",82.0,rashid.sarker20@gmail.com,7664185525242,11.9
EMP01448,Anwar Mondal,42,Male,B+,sewing dept,Trainee,Khulna,6549,973,7522,01799-253318,2019-01-08,94.3,anwar.mondal81@gmail.com,3399364591092,4.0
EMP01449,SHIRINA ISLAM,32,Female,AB-,Finishing,Supervisor,Chattogram,20421 taka,2072,22493,01877302548,2020-10-04,81.1,shirina.islam34@gmail.com,1114246568635,4.9
EMP01450,Belal Sarker,43,Male,O+,Washing,Floor In-charge,Gazipur,39527,2242,41769,01974287273,"February 13, 2022",91.3,belal.sarker34@gmail.com,5495280909706,14.1
EMP01451,Mofiz Ali,47,Female,B+,EMB,Helper,dhaka,,525,8277,01778464673,"May 06, 2018",85.8,mofiz.ali33@gmail.com,3415354997246,0.8
EMP01452,Selim Begum,51,Male,AB+,admin,Senior Operator,Khulna,15787,1294,16731,01734914792,2021-01-17,95.8,selim.begum91@gmail.com,5153204722,13.0
EMP01453,AMENA TALUKDER,31,Female,A+,Embroidery,Asst. Manager,Gazipur,"৳41,789",4379,46168,01977834548,2018-01-04,90.4,amena.talukder10@gmail.com,1762318321881,0.6
EMP01454,Habib Khan,35,Female,O+,Admin,Senior Operator,khulna,17754,921,18675,01725175225,2019-01-05,95.0,habib.khan28@gmail.com,9864727080582,12.3
EMP01455,Abdul Karim Hossain,41,Female,B-,Sewing,Floor In-charge,Rajshahi,"৳26,781",2913,29694,01824794966,2019-08-12,82.1,abdul.hossain58@gmail.com,3726592869601,0.7
EMP01456,KULSUM BEGUM,36,Male,O+,ADMIN,Supervisor,Rajshahi,22737,1641,24378,01855600819,02/04/20,87.8,kulsum.begum54@gmail.com,3563076859455,3.8
EMP01457,selim akter,47,Male,AB-,washing,Supervisor,Rajshahi,23750,1933,25683,01968602595,2018-01-16,88.7,selim.akter6@gmail.com,6613534025679,6.9
EMP01458,Fatema Mondal,51,Male,A+,Cutting,Supervisor,Chattogram,19319,2076,21821,01959737790,2019-04-16,-5,fatema.mondal37@gmail.com,6625122373695,14.5
EMP01459,Nadia Akter,55,Female,AB-,Store,Operator,Rajshahi,10190,913,11103,01954415010,2019-06-27,93.5,nadia.akter74@gmail.com,3508366341593,10.8
EMP01460,Hasina Begum,37,Female,B-,Cutting,Line Chief,Gazipur,23118,2828,25946,01710874185,2019-04-05,82.9,hasina.begum91@gmail.com,7480127453891,10.5
EMP01461,  Jamal Islam  ,0,Female,O-,Sweing,Operator,Khulna,9979,1284,11263,01724941000,2018-01-22,95.5,jamal.islam44@gmail.com,9279601085996,1.4
EMP01462,Mamun Hawladar,51,Male,A+,Maintenance,Line Chief,Rajshahi,"৳25,809",3747,29556,01919286441,2019-04-30,,mamun.hawladar88@gmail.com,5351614497956,10.8
EMP01463,Fatema Islam,36,Female,AB-,Admin,Helper,Rajshai,8023,966,8989,01754835291,30-06-2022,,fatema.islam48@gmail.com,1375668267718,10.0
E-1464,Belal Hawladar,34,Male,O+,WASHING,Operator,Khulna,9101,556,10016,01727269849,2021/09/17,99.5,belal.hawladar81@gmail.com,2522796865380,11.8
EMP01465,Fatema Begum,19,Male,A-,maintenance,Asst. Manager,Khulna,37228,2898,40126,01972-727108,2021-03-16,76.2,fatema.begum26@gmail.com,3392273864573,7.5
EMP01466,belal sarker,40,Female,B+,FINISHING,Trainee,chattogram,7902,860,8762,01724117184,2018-10-02,89.1,belal.sarker55@gmail.com,6383317301141,6.5
EMP01467,Amena Islam,41,Female,AB+,QUALITY CONTROL,Line Chief,Khulna,20604,1789,22393,01981-222211,"May 07, 2019",94.6,amena.islam79@gmail.com,7185503271571,0.7
EMP01468,Amena Akter,35,Female,O-,Cutting,Asst. Manager,Rajshai,38953,2457,41410,01878396283,2018/08/20,86.2,amena.akter37@gmail.com,9849018560,9.1
EMP01469,Monira Hawladar,39,Male,AB-,Admin,Machine Mechanic,Gazipur,"৳16,399",1590,17989,01714844793,2018/09/12,96.1,monira.hawladar79@gmail.com,2083191383093,10.5
EMP01470,Mofiz Sheikh,42,Male,B-,Admin,Senior Operator,DHAKA,17729,1542,19271,01920241050,2021-10-21,81.1,mofiz.sheikh72@gmail.com,1696715634180,4.8
EMP01471,Belal Uddin,48,Female,AB+,Finishin,Trainee,Narayanganj,6765,795,7560,01877670003,08-05-2022,,belal.uddin24@gmail.com,3772652776280,6.0
EMP01472,Sharmin Khatun,41,Female,AB-,Quality Control,Quality Inspector,Gazipur,13044,1493,14537,+8801742788730,2020-11-11,89.2,sharmin.khatun36@gmail.com,7568892105766,12.5
EMP01473,Mamun Sarker,48,Female,AB-,sewing dept,Line Chief,Sylhet,24925,2915,27840,01756941599,"March 10, 2019",81.2,mamun.sarker90@gmail.com,2207214338327,10.3
EMP01474,  AMENA AKTER  ,47,Male,AB+,sewing,Machine Mechanic,Dhaka,12283,1405,13688,01736772043,2020-05-05,89.4,amena.akter53@gmail.com,7642320858662,13.3
EMP01475,Rashid Miah,38,Male,AB+,Maintenance,Trainee,Sylhet,6033,776,6793,+8801775335120,2018/05/19,94.5,rashid.miah76@gmail.com,5580470708413,9.3
EMP01476,Monira Hossain,18,Female,AB-,Admin,Supervisor,chittagong,22810,2478,25288,01780956802,28/01/20,82.7,monira.hossain65@gmail.com,2769859660353,1.3
EMP01477,RUBEL ISLAM,47,Female,B+,Sewing,Helper,Sylhet,7810,1100,8910,01733873133,2019-08-05,99.0,rubel.islam30@gmail.com,5883574921,10.0
EMP01478,Anwar Hossain,23,Female,O-,Sewing,Floor In-charge,Narayanganj,39959,5698,45657,01916655503,"September 03, 2022",93.0,anwar.hossain7@gmail.com,1890849749552,11.9
EMP01479,kulsum talukder,22,Male,B+,Administration,Trainee,Narayanganj,6105,691,6796,01732878349,2022-02-20,79.1,kulsum.talukder82@gmail.com,9577507937603,5.1
EMP01480,Fatema Sheikh,39,Female,A+,Maintenance,Operator,Khulna,9703,676,10379,01779509831,13-03-2020,83.5,fatema.sheikh77@gmail.com,6781315190812,13.6
EMP01481,Rubel Mondal,46,Female,B+,Washing,Trainee,Chattogram,7324,607,7931,01721494990,2022-02-19,95.4,rubel.mondal15@gmail.com,3814419657270,8.6
EMP01482,Lovely Hossain,25,Male,O+,Maintenance,Senior Operator,Sylhet,14772,917,15689,01830647550,2022-10-17,75.1,lovely.hossain16@gmail.com,3855418162119,12.3
EMP01483,Md. Rahim Begum,27,Female,A-,Store,Quality Inspector,Chattogram,14516,1311,15827,01982808093,02-07-2021,78.7,md..begum24@gmail.com,3193009690916,3.7
EMP01484,Belal Islam,44,Male,B-,Washing,Machine Mechanic,Chattogram,13013 taka,1503,14516,01779441887,2018-07-14,82.9,belal.islam18@gmail.com,9007483161,5.4
EMP01485,Shirina Mondal,29,Male,B+,Finishing,Helper,Sylhet,7513,1002,8515,01728714992,2021/07/13,82.8,shirina.mondal97@gmail.com,5453370624803,2.4
EMP01486,Shirina Sheikh,46,Female,O-,store,Operator,Narayanganj,9242,1053,10295,01816953684,2020-05-23,99.3,shirina.sheikh90@gmail.com,9782628992110,7.3
EMP01487,মফিজ Sheikh,39,Female,B+,Sewing,Floor In-charge,Gazipur,39458,2047,41505,01872002152,10-10-2021,95.1,habib.begum18@gmail.com,5863383305334,2.7
EMP01488,রহিম Hawladar,52,Male,B+,CUTTING,Asst. Manager,Gazipur,53052,6363,59415,01987384329,2019-03-26,79.8,monira.hossain49@gmail.com,4374332913696,14.6
EMP01489,Mamun Khan,45,Female,B-,Store,Trainee,Gazipur,7056.00,516,7572,01720823794,"December 03, 2020",93.1,mamun.khan88@gmail.com,6605753386616,3.7
EMP01490,rubel islam,48,Female,B-,Sewing,Line Chief,Chattogram,29151,2281,31432,01871212493,2021-03-29,84.4,rubel.islam54@gmail.com,3205098930965,11.5
EMP01491,Kulsum Uddin,40,Male,B-,SEWING,Line Chief,Khulna,"৳22,806",1899,24705,,2018/07/26,93.6,kulsum.uddin79@gmail.com,7172157145380,4.4
EMP01492,Anwar Sheikh,24,Male,AB-,Quality Control,Line Chief,chattogram,23774,2144,25918,+8801914085386,30/12/19,81.3,anwar.sheikh63@gmail.com,9736982894973,13.2
EMP01493,Habib Khan,44,Female,A-,Quality Control,Quality Inspector,Dhaka,12323,789,13112,01993495185,2018/06/14,91.3,habib.khan73@gmail.com,5049080919750,5.3
EMP01494,Hasina Sarker,25,Male,B-,Strore,Line Chief,Dhaka,24000,1369,25369,01712167465,19-09-2019,99.9,hasina.sarker65@gmail.com,3849293115139,14.6
EMP01495,abdul karim hawladar,55,Female,A-,Embroidery,Line Chief,narayanganj,28346,3416,31762,01915024377,2019/09/02,97.9,abdul.hawladar17@gmail.com,9809268789083,2.3
EMP01496,Fatema Biswas,23,Male,B+,pack,Operator,Khulana,10103,1044,11147,01747788847,"August 06, 2021",89.2,fatema.biswas74@gmail.com,4685128089532,10.0
EMP01497,Md. Rahim Hossain,49,Male,AB+,qc,Quality Inspector,Gazipur,13062,1791,14853,01810260958,07-07-2022,76.6,md..hossain81@gmail.com,2186145055739,3.0
EMP01498,Kulsum Akter,47,Female,B+,Washing,Line Chief,Gazipur,"৳22,095",3226,25321,01921420105,16-05-2020,87.2,kulsum.akter10@gmail.com,9738344247597,10.7
